,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots,Matches
2397,Rodrigo Tarín,es ESP,DF,Leganés,es La Liga,22,1996,15.9,22,14,15,5,2,7,10,70.0,3,11,5,6,31,53,79,0,Matches
2398,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,25,1992,34.3,71,36,52,18,1,29,50,58.0,21,72,56,16,42,113,240,2,Matches
2399,Ciprian Tătărușanu,ro ROU,GK,Nantes,fr Ligue 1,32,1986,26.6,0,0,0,0,0,0,0,,0,0,0,0,2,2,20,0,Matches
2400,Júlio Tavares,cv CPV,FW,Dijon,fr Ligue 1,29,1988,31.2,15,9,1,7,7,3,9,33.3,6,17,3,14,13,28,51,0,Matches
2401,Júnior Tavares,br BRA,DF,Sampdoria,it Serie A,21,1996,2.0,2,1,1,1,0,2,4,50.0,2,0,0,0,2,4,1,0,Matches
2402,Taleb Tawatha,il ISR,"FW,DF",Eint Frankfurt,de Bundesliga,26,1992,1.4,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0,Matches
2403,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,24,1993,36.0,55,26,37,15,3,24,50,48.0,26,74,35,39,40,95,120,0,Matches
2404,Malik Tchokounté,fr FRA,"FW,MF",Caen,fr Ligue 1,29,1988,16.4,21,13,6,12,3,5,10,50.0,5,11,0,11,6,27,26,0,Matches
2405,Aurélien Tchouaméni,fr FRA,MF,Bordeaux,fr Ligue 1,18,2000,7.8,24,12,10,14,0,7,18,38.9,11,11,5,6,21,45,14,0,Matches
2406,Georg Teigl,at AUT,"MF,FW",Augsburg,de Bundesliga,27,1991,3.3,5,3,4,0,1,2,2,100.0,0,1,0,1,7,12,5,1,Matches
2407,Cristian Tello,es ESP,"DF,FW",Betis,es La Liga,26,1991,17.5,32,20,18,9,5,17,35,48.6,18,19,0,19,16,48,17,1,Matches
2408,Łukasz Teodorczyk,pl POL,FW,Udinese,it Serie A,27,1991,4.4,4,2,2,2,0,2,8,25.0,6,8,2,6,1,5,4,0,Matches
2409,Hidde ter Avest,nl NED,"DF,FW",Udinese,it Serie A,21,1997,10.8,26,14,17,6,3,14,20,70.0,6,14,3,11,10,36,39,1,Matches
2410,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,26,1992,35.0,0,0,0,0,0,0,3,0.0,3,0,0,0,2,2,5,2,Matches
2411,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,28,1990,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,Matches
2412,Pietro Terracciano,it ITA,GK,Empoli,it Serie A,28,1990,8.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,Matches
2413,Marco Terrazzino,de GER,"MF,FW",Freiburg,de Bundesliga,27,1991,5.7,6,3,4,2,0,1,7,14.3,6,5,2,3,3,9,2,0,Matches
2414,Martin Terrier,fr FRA,FW,Lyon,fr Ligue 1,21,1997,16.5,23,13,5,13,5,9,23,39.1,14,17,2,15,6,29,14,0,Matches
2415,Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,22,1995,11.6,30,23,11,16,3,13,19,68.4,6,13,5,8,18,48,29,0,Matches
2416,Cedric Teuchert,de GER,"FW,MF",Schalke 04,de Bundesliga,21,1997,1.8,0,0,0,0,0,0,0,,0,2,0,2,1,1,0,0,Matches
2417,Florian Thauvin,fr FRA,"FW,MF",Marseille,fr Ligue 1,25,1993,29.0,42,23,10,21,11,16,35,45.7,19,19,1,18,8,50,4,0,Matches
2418,Cyril Théréau,fr FRA,"FW,MF",Fiorentina,it Serie A,35,1983,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
2419,Cyril Théréau,fr FRA,FW,Cagliari,it Serie A,35,1983,1.5,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,2,0,Matches
2420,Sada Thioub,sn SEN,"MF,FW",Nîmes,fr Ligue 1,23,1995,27.5,30,19,13,10,7,20,45,44.4,25,29,1,28,16,46,11,0,Matches
2421,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,30,1988,26.6,35,26,25,10,0,14,19,73.7,5,31,24,7,29,64,133,1,Matches
2422,Adrien Thomasson,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,24,1993,27.5,54,27,18,23,13,21,66,31.8,45,29,5,24,18,72,12,1,Matches
2423,Erik Thommy,de GER,"MF,FW",Stuttgart,de Bundesliga,23,1994,8.8,5,3,3,1,1,1,7,14.3,6,16,1,15,14,19,4,0,Matches
2424,Marcus Thuram,fr FRA,"FW,MF",Guingamp,fr Ligue 1,20,1997,28.6,45,28,23,15,7,20,43,46.5,23,24,1,23,10,55,14,0,Matches
2425,Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,21,1997,12.1,17,8,5,9,3,5,17,29.4,12,13,2,11,5,22,13,1,Matches
2426,Youri Tielemans,be BEL,MF,Monaco,fr Ligue 1,21,1997,18.7,45,24,17,23,5,24,47,51.1,23,20,3,17,18,63,22,0,Matches
2427,Timmy Tillman,de GER,"FW,MF",Nürnberg,de Bundesliga,19,1999,2.3,0,0,0,0,0,0,4,0.0,4,3,0,3,3,3,0,2,Matches
2428,Cheick Timite,ci CIV,"FW,MF",Amiens,fr Ligue 1,20,1997,16.2,18,13,5,7,6,3,16,18.8,13,14,2,12,12,30,13,0,Matches
2429,David Timor,es ESP,MF,Girona,es La Liga,28,1989,1.8,2,2,1,1,0,0,1,0.0,1,1,1,0,3,5,3,0,Matches
2430,George Timotheou,au AUS,DF,Schalke 04,de Bundesliga,21,1997,1.0,3,3,3,0,0,0,0,,0,1,1,0,1,4,4,0,Matches
2431,Marcel Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,25,1993,9.8,14,9,9,5,0,10,13,76.9,3,12,5,7,20,34,42,1,Matches
2432,Tito,es ESP,DF,Rayo Vallecano,es La Liga,33,1985,12.2,14,9,12,2,0,7,22,31.8,15,22,2,20,17,31,41,0,Matches
2433,Jean-Clair Todibo,fr FRA,DF,Barcelona,es La Liga,18,1999,1.7,7,2,4,3,0,5,6,83.3,1,1,0,1,3,10,8,0,Matches
2434,Jean-Clair Todibo,fr FRA,DF,Toulouse,fr Ligue 1,18,1999,9.3,21,18,19,2,0,11,13,84.6,2,14,5,9,14,35,62,2,Matches
2435,Karl Toko Ekambi,cm CMR,"FW,MF",Villarreal,es La Liga,25,1992,23.8,11,8,1,6,4,2,14,14.3,12,8,0,8,11,22,9,1,Matches
2436,Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,23,1994,0.6,0,0,0,0,0,0,2,0.0,2,1,1,0,0,0,0,0,Matches
2437,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,27,1990,19.4,27,17,15,9,3,16,24,66.7,8,28,10,18,33,60,54,1,Matches
2438,Raúl de Tomás,es ESP,FW,Rayo Vallecano,es La Liga,23,1994,31.3,8,3,0,7,1,0,12,0.0,12,18,4,14,9,17,45,0,Matches
2439,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,29,1989,28.4,34,20,27,7,0,15,28,53.6,13,23,10,13,34,68,184,3,Matches
2440,Nenad Tomović,rs SRB,DF,Chievo,it Serie A,30,1987,8.2,9,7,5,4,0,7,10,70.0,3,5,1,4,13,22,34,0,Matches
2441,Lorenzo Tonelli,it ITA,DF,Sampdoria,it Serie A,28,1990,18.4,31,22,19,9,3,15,19,78.9,4,27,21,6,24,55,92,0,Matches
2442,Toño,es ESP,"DF,FW",Levante,es La Liga,28,1989,19.6,17,13,12,3,2,10,21,47.6,11,20,5,15,14,31,42,0,Matches
2443,Ömer Toprak,tr TUR,DF,Dortmund,de Bundesliga,29,1989,2.6,1,1,0,1,0,0,1,0.0,1,1,1,0,0,1,7,0,Matches
2444,Lucas Torreira,uy URU,MF,Arsenal,eng Premier League,22,1996,26.5,65,39,24,32,9,25,57,43.9,32,34,7,27,41,106,33,2,Matches
2445,Daniel Torres,co COL,MF,Alavés,es La Liga,28,1989,0.8,2,1,2,0,0,0,3,0.0,3,0,0,0,2,4,0,0,Matches
2446,Ferrán Torres,es ESP,MF,Valencia,es La Liga,18,2000,9.4,15,8,4,8,3,5,11,45.5,6,10,1,9,10,25,9,0,Matches
2447,Lucas Torró,es ESP,MF,Eint Frankfurt,de Bundesliga,24,1994,6.2,14,7,5,7,2,5,11,45.5,6,12,1,11,14,28,13,0,Matches
2448,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,20,1997,12.9,34,30,23,10,1,18,28,64.3,10,19,7,12,29,63,55,0,Matches
2449,Cenk Tosun,tr TUR,FW,Everton,eng Premier League,27,1991,11.8,13,9,3,6,4,4,13,30.8,9,12,0,12,5,18,3,0,Matches
2450,Abdoulaye Touré,gn GUI,MF,Nantes,fr Ligue 1,24,1994,30.5,48,31,14,28,6,19,56,33.9,37,25,10,15,47,95,29,1,Matches
2451,Almamy Touré,ml MLI,DF,Monaco,fr Ligue 1,22,1996,3.8,13,6,6,7,0,3,10,30.0,7,3,1,2,11,24,12,0,Matches
2452,Almamy Touré,ml MLI,"DF,MF",Eint Frankfurt,de Bundesliga,22,1996,5.8,18,11,7,11,0,5,8,62.5,3,4,1,3,9,27,25,0,Matches
2453,Lucas Tousart,fr FRA,MF,Lyon,fr Ligue 1,21,1997,19.2,74,38,33,34,7,25,59,42.4,34,30,13,17,26,100,27,0,Matches
2454,Andros Townsend,eng ENG,"FW,MF",Crystal Palace,eng Premier League,27,1991,33.4,62,35,38,16,8,35,89,39.3,54,48,5,43,38,100,28,0,Matches
2455,Adama Traoré,es ESP,"FW,MF",Wolves,eng Premier League,22,1996,10.0,16,13,11,3,2,4,9,44.4,5,11,0,11,6,22,7,0,Matches
2456,Adama Traoré,ml MLI,MF,Monaco,fr Ligue 1,23,1995,2.7,2,1,1,0,1,1,4,25.0,3,4,0,4,3,5,1,0,Matches
2457,Bertrand Traoré,bf BFA,FW,Lyon,fr Ligue 1,22,1995,23.5,36,22,19,13,4,12,26,46.2,14,23,5,18,15,51,18,0,Matches
2458,Charles Traore,ml MLI,"DF,FW",Nantes,fr Ligue 1,26,1992,12.9,40,20,22,16,2,23,34,67.6,11,16,3,13,19,59,46,0,Matches
2459,Cheick Traoré,ml MLI,DF,Guingamp,fr Ligue 1,23,1995,16.8,37,21,23,11,3,15,25,60.0,10,13,3,10,23,60,46,1,Matches
2460,Gaoussou Traoré,ml MLI,MF,Amiens,fr Ligue 1,18,1999,1.2,10,5,6,4,0,4,8,50.0,4,1,0,1,0,10,0,0,Matches
2461,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,26,1992,33.0,61,33,32,27,2,36,71,50.7,35,39,11,28,44,105,82,0,Matches
2462,Ibrahima Traoré,gn GUI,"FW,MF",Gladbach,de Bundesliga,30,1988,6.1,12,6,8,2,2,3,11,27.3,8,3,1,2,3,15,1,0,Matches
2463,Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,31,1986,29.3,27,11,19,8,0,9,24,37.5,15,27,16,11,42,69,120,2,Matches
2464,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,28,1990,32.6,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,17,1,Matches
2465,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,19,1999,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
2466,Óscar Trejo,ar ARG,"MF,FW",Rayo Vallecano,es La Liga,30,1988,19.6,57,41,21,25,11,8,33,24.2,25,24,2,22,18,75,15,0,Matches
2467,Driss Trichard,fr FRA,DF,Bordeaux,fr Ligue 1,23,1995,1.0,2,2,2,0,0,1,1,100.0,0,1,0,1,1,3,4,0,Matches
2468,Manu Trigueros,es ESP,MF,Villarreal,es La Liga,26,1991,17.2,46,35,18,23,5,20,57,35.1,37,17,6,11,16,62,17,0,Matches
2469,Kieran Trippier,eng ENG,DF,Tottenham,eng Premier League,27,1990,25.3,67,37,43,16,8,37,62,59.7,25,38,5,33,23,90,77,2,Matches
2470,William Troost-Ekong,ng NGA,DF,Udinese,it Serie A,24,1993,34.0,31,15,21,9,1,13,24,54.2,11,53,41,12,40,71,200,2,Matches
2471,Marcello Trotta,it ITA,FW,Frosinone,it Serie A,25,1992,4.4,7,6,2,4,1,1,3,33.3,2,2,1,1,3,10,3,0,Matches
2472,Marcello Trotta,it ITA,MF,Sassuolo,it Serie A,25,1992,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
2473,Philipp Tschauner,de GER,GK,Hannover 96,de Bundesliga,32,1985,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2474,Marco Tumminello,it ITA,"FW,DF",Atalanta,it Serie A,19,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2475,Patrick Twumasi,gh GHA,"MF,FW",Alavés,es La Liga,24,1994,1.9,3,3,2,0,1,0,4,0.0,4,2,0,2,1,4,1,0,Matches
2476,Salih Uçan,tr TUR,MF,Empoli,it Serie A,24,1994,2.9,10,4,3,5,2,3,10,30.0,7,4,0,4,6,16,2,0,Matches
2477,Anthony Ujah,ng NGA,FW,Mainz 05,de Bundesliga,27,1990,8.2,2,0,0,1,1,1,2,50.0,1,7,2,5,1,3,10,0,Matches
2478,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,29,1988,8.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,Matches
2479,Samuel Umtiti,fr FRA,DF,Barcelona,es La Liga,24,1993,13.2,8,5,3,4,1,4,6,66.7,2,10,8,2,18,26,28,2,Matches
2480,Enes Ünal,tr TUR,FW,Valladolid,es La Liga,21,1997,23.9,17,10,3,4,10,4,24,16.7,20,17,4,13,2,19,18,0,Matches
2481,Cengiz Ünder,tr TUR,FW,Roma,it Serie A,21,1997,15.3,6,3,3,3,0,2,11,18.2,9,7,0,7,13,19,5,0,Matches
2482,Joel Untersee,ch SUI,DF,Empoli,it Serie A,24,1994,1.4,3,2,1,2,0,2,3,66.7,1,2,1,1,1,4,5,1,Matches
2483,Dayot Upamecano,fr FRA,DF,RB Leipzig,de Bundesliga,19,1998,14.4,22,16,14,8,0,15,18,83.3,3,19,5,14,33,55,47,0,Matches
2484,Takashi Usami,jp JPN,"MF,FW",Düsseldorf,de Bundesliga,26,1992,9.8,18,12,7,11,0,9,26,34.6,17,15,2,13,8,26,13,1,Matches
2485,Mark Uth,de GER,"FW,MF",Schalke 04,de Bundesliga,26,1991,15.6,20,11,8,8,4,4,23,17.4,19,19,2,17,8,28,12,0,Matches
2486,Tomáš Vaclík,cz CZE,GK,Sevilla,es La Liga,29,1989,33.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,9,6,Matches
2487,Valentín Vada,ar ARG,MF,Bordeaux,fr Ligue 1,22,1996,0.4,2,1,0,2,0,1,1,100.0,0,0,0,0,0,2,0,0,Matches
2488,Valentín Vada,ar ARG,MF,Saint-Étienne,fr Ligue 1,22,1996,4.5,7,4,4,3,0,3,12,25.0,9,4,1,3,7,14,4,0,Matches
2489,William Vainqueur,fr FRA,MF,Monaco,fr Ligue 1,29,1988,0.9,6,3,4,2,0,1,1,100.0,0,1,0,1,0,6,0,0,Matches
2490,Mirko Valdifiori,it ITA,MF,SPAL,it Serie A,32,1986,7.4,20,15,12,7,1,8,14,57.1,6,4,2,2,5,25,9,0,Matches
2491,Pierrick Valdivia,fr FRA,MF,Nîmes,fr Ligue 1,30,1988,0.3,1,1,0,1,0,1,2,50.0,1,1,0,1,1,2,0,0,Matches
2492,Antonio Valencia,ec ECU,DF,Manchester Utd,eng Premier League,32,1985,5.2,8,6,2,4,2,3,4,75.0,1,9,0,9,5,13,10,0,Matches
2493,Enrico Valentini,it ITA,DF,Nürnberg,de Bundesliga,29,1989,14.4,44,27,31,10,3,22,40,55.0,18,17,3,14,13,57,58,0,Matches
2494,Borja Valero,es ESP,MF,Inter,it Serie A,33,1985,13.7,22,19,9,10,3,8,30,26.7,22,11,1,10,16,38,27,2,Matches
2495,Yan Valery,tn TUN,DF,Southampton,eng Premier League,19,1999,19.0,42,36,26,10,6,16,29,55.2,13,24,3,21,22,64,72,1,Matches
2496,Jesús Vallejo,es ESP,DF,Real Madrid,es La Liga,21,1997,3.5,6,5,4,2,0,5,6,83.3,1,4,4,0,7,13,12,0,Matches
2497,Theo Valls,fr FRA,MF,Nîmes,fr Ligue 1,22,1995,19.7,37,21,16,19,2,15,43,34.9,28,17,4,13,22,59,15,0,Matches
2498,Mattia Valoti,it ITA,MF,SPAL,it Serie A,24,1993,13.6,33,19,13,14,6,13,29,44.8,16,23,0,23,19,52,17,1,Matches
2499,Federico Valverde,uy URU,MF,Real Madrid,es La Liga,20,1998,7.3,12,8,3,7,2,5,11,45.5,6,10,2,8,21,33,10,0,Matches
2500,Luca Valzania,it ITA,MF,Frosinone,it Serie A,22,1996,10.0,21,12,7,10,4,13,33,39.4,20,18,0,18,16,37,8,1,Matches
2501,Luca Valzania,it ITA,MF,Atalanta,it Serie A,22,1996,0.8,5,4,2,3,0,3,5,60.0,2,0,0,0,1,6,0,0,Matches
2502,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,27,1991,37.6,38,28,26,11,1,14,14,100.0,0,29,18,11,40,78,201,1,Matches
2503,Raphaël Varane,fr FRA,DF,Real Madrid,es La Liga,25,1993,30.6,33,18,25,7,1,15,19,78.9,4,21,9,12,32,65,141,1,Matches
2504,Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,31,1987,30.3,14,8,3,6,5,4,17,23.5,13,16,1,15,6,20,28,0,Matches
2505,Franco Vázquez,ar ARG,MF,Sevilla,es La Liga,29,1989,25.3,51,37,21,21,9,23,66,34.8,43,25,2,23,23,74,27,1,Matches
2506,Kevin Vázquez,es ESP,DF,Celta Vigo,es La Liga,25,1993,2.4,6,5,5,0,1,4,7,57.1,3,8,3,5,2,8,9,0,Matches
2507,Lucas Vázquez,es ESP,"FW,MF",Real Madrid,es La Liga,27,1991,16.8,43,26,11,21,11,15,41,36.6,26,16,1,15,12,55,11,0,Matches
2508,Matías Vecino,uy URU,MF,Inter,it Serie A,26,1991,22.4,50,39,18,23,9,26,53,49.1,27,38,9,29,17,67,22,0,Matches
2509,Koke Vegas,es ESP,GK,Levante,es La Liga,22,1995,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2510,Emiliano Velázquez,uy URU,DF,Rayo Vallecano,es La Liga,24,1994,14.2,49,32,38,9,2,20,34,58.8,14,29,7,22,47,96,106,1,Matches
2511,Miloš Veljković,rs SRB,DF,Werder Bremen,de Bundesliga,22,1995,20.9,36,24,29,6,1,22,37,59.5,15,27,13,14,27,63,111,0,Matches
2512,Miguel Veloso,pt POR,MF,Genoa,it Serie A,32,1986,14.0,31,20,14,13,4,9,26,34.6,17,12,1,11,13,44,21,0,Matches
2513,Daniele Verde,it ITA,"MF,FW",Valladolid,es La Liga,22,1996,7.3,6,3,2,2,2,1,6,16.7,5,3,0,3,7,13,3,1,Matches
2514,Francesco Verde,it ITA,FW,Cagliari,it Serie A,19,1999,0.1,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
2515,Simone Verdi,it ITA,"MF,FW",Napoli,it Serie A,26,1992,7.8,16,11,5,9,2,8,16,50.0,8,6,0,6,4,20,3,0,Matches
2516,Jordan Veretout,fr FRA,MF,Fiorentina,it Serie A,25,1993,32.7,64,40,22,31,11,21,52,40.4,31,33,7,26,46,110,54,2,Matches
2517,Paul Verhaegh,nl NED,DF,Wolfsburg,de Bundesliga,34,1983,2.0,1,0,0,0,1,1,2,50.0,1,5,0,5,1,2,7,1,Matches
2518,Thomas Vermaelen,be BEL,DF,Barcelona,es La Liga,32,1985,6.5,6,4,3,3,0,3,7,42.9,4,4,2,2,6,12,21,0,Matches
2519,Marco Verratti,it ITA,MF,Paris S-G,fr Ligue 1,25,1992,20.9,72,42,25,39,8,36,81,44.4,45,26,1,25,18,90,8,2,Matches
2520,Jan Vertonghen,be BEL,DF,Tottenham,eng Premier League,31,1987,21.2,39,24,17,20,2,14,24,58.3,10,18,11,7,32,71,81,0,Matches
2521,Freddie Veseli,al ALB,DF,Empoli,it Serie A,25,1992,28.2,34,21,16,15,3,19,27,70.4,8,28,17,11,30,64,99,1,Matches
2522,Mikel Vesga,es ESP,MF,Leganés,es La Liga,25,1993,23.0,50,32,27,15,8,20,82,24.4,62,42,4,38,39,89,26,0,Matches
2523,Jannik Vestergaard,dk DEN,DF,Southampton,eng Premier League,25,1992,22.5,53,33,37,13,3,28,45,62.2,17,35,20,15,35,88,174,1,Matches
2524,Rúben Vezo,pt POR,DF,Levante,es La Liga,24,1994,14.9,26,17,17,8,1,14,22,63.6,8,23,20,3,19,45,88,0,Matches
2525,Rúben Vezo,pt POR,DF,Valencia,es La Liga,24,1994,2.2,2,1,2,0,0,2,4,50.0,2,2,1,1,2,4,10,0,Matches
2526,Francesco Vicari,it ITA,DF,SPAL,it Serie A,23,1994,25.9,28,24,21,7,0,18,28,64.3,10,31,24,7,34,62,139,1,Matches
2527,Aleix Vidal,es ESP,"DF,MF",Sevilla,es La Liga,28,1989,5.9,13,11,5,5,3,5,14,35.7,9,5,0,5,4,17,12,0,Matches
2528,Arturo Vidal,cl CHI,MF,Barcelona,es La Liga,31,1987,21.4,78,44,32,37,9,30,69,43.5,39,46,5,41,29,107,23,1,Matches
2529,Ronaldo Vieira,eng ENG,MF,Sampdoria,it Serie A,20,1998,6.7,19,10,3,14,2,5,9,55.6,4,10,2,8,8,27,24,1,Matches
2530,Luciano Vietto,ar ARG,"FW,MF",Fulham,eng Premier League,24,1993,11.0,15,11,5,5,5,4,19,21.1,15,9,0,9,6,21,5,0,Matches
2531,Carlos Vigaray,es ESP,DF,Alavés,es La Liga,23,1994,7.2,15,8,10,4,1,9,15,60.0,6,6,1,5,6,21,24,1,Matches
2532,Emanuel Vignato,it ITA,"MF,FW",Chievo,it Serie A,17,2000,7.3,8,4,4,3,1,0,6,0.0,6,4,0,4,10,18,0,0,Matches
2533,Dídac Vilà,es ESP,DF,Espanyol,es La Liga,29,1989,26.2,67,31,33,26,8,31,58,53.4,27,41,12,29,53,120,94,1,Matches
2534,Toni Villa,es ESP,"MF,FW",Valladolid,es La Liga,23,1995,19.6,51,32,24,18,9,20,47,42.6,27,15,0,15,12,63,10,0,Matches
2535,Rúben Vinagre,pt POR,"DF,MF",Wolves,eng Premier League,19,1999,7.9,14,9,7,7,0,2,5,40.0,3,10,2,8,14,28,16,1,Matches
2536,Carlos Vinícius,br BRA,"FW,MF",Monaco,fr Ligue 1,23,1995,5.8,4,1,1,2,1,0,1,0.0,1,7,0,7,1,5,2,0,Matches
2537,Vitolo,es ESP,"MF,FW",Atlético Madrid,es La Liga,28,1989,8.4,17,13,8,6,3,6,19,31.6,13,8,1,7,10,27,6,0,Matches
2538,Federico Viviani,it ITA,MF,Frosinone,it Serie A,26,1992,3.7,6,5,2,3,1,3,8,37.5,5,6,3,3,8,14,2,0,Matches
2539,Emiliano Viviano,it ITA,GK,SPAL,it Serie A,32,1985,16.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,2,Matches
2540,Felipe Vizeu,br BRA,"FW,DF",Udinese,it Serie A,21,1997,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2541,Dušan Vlahović,rs SRB,FW,Fiorentina,it Serie A,18,2000,1.8,0,0,0,0,0,0,0,,0,2,0,2,0,0,4,0,Matches
2542,Rai Vloet,nl NED,MF,Frosinone,it Serie A,23,1995,1.4,4,2,1,2,1,0,3,0.0,3,4,0,4,0,4,1,0,Matches
2543,Kevin Vogt,de GER,DF,Hoffenheim,de Bundesliga,26,1991,26.6,24,15,20,4,0,12,32,37.5,20,28,11,17,33,57,103,3,Matches
2544,Sam Vokes,wls WAL,FW,Burnley,eng Premier League,28,1989,10.2,4,2,1,2,1,0,0,,0,2,1,1,0,4,17,0,Matches
2545,Kevin Volland,de GER,FW,Leverkusen,de Bundesliga,26,1992,31.3,33,20,7,14,12,13,27,48.1,14,17,1,16,6,39,33,0,Matches
2546,Michel Vorm,nl NED,GK,Tottenham,eng Premier League,34,1983,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
2547,Stefan de Vrij,nl NED,DF,Inter,it Serie A,26,1992,28.0,25,16,14,10,1,8,15,53.3,7,32,23,9,25,50,95,1,Matches
2548,Šime Vrsaljko,hr CRO,DF,Inter,it Serie A,26,1992,8.1,20,14,8,6,6,9,14,64.3,5,5,1,4,11,31,27,1,Matches
2549,Nikola Vukčević,me MNE,MF,Levante,es La Liga,26,1991,7.4,25,18,12,9,4,9,24,37.5,15,15,5,10,10,35,17,0,Matches
2550,Matěj Vydra,cz CZE,FW,Burnley,eng Premier League,26,1992,3.5,2,1,0,1,1,0,3,0.0,3,4,1,3,1,3,6,0,Matches
2551,Paul Wade,fr FRA,MF,Nice,fr Ligue 1,18,2000,0.1,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,1,0,Matches
2552,Sandro Wagner,de GER,FW,Bayern Munich,de Bundesliga,30,1987,1.6,3,2,0,2,1,0,1,0.0,1,0,0,0,0,3,2,0,Matches
2553,Molla Wagué,ml MLI,DF,Udinese,it Serie A,27,1991,1.1,1,1,1,0,0,0,1,0.0,1,1,0,1,4,5,5,0,Matches
2554,Moussa Wagué,sn SEN,"DF,FW",Barcelona,es La Liga,19,1998,2.5,6,5,1,4,1,3,7,42.9,4,1,0,1,4,10,3,0,Matches
2555,Wakaso,gh GHA,MF,Alavés,es La Liga,28,1990,18.5,46,30,23,19,4,12,36,33.3,24,37,9,28,16,62,19,2,Matches
2556,Walace,br BRA,MF,Hannover 96,de Bundesliga,23,1995,22.2,52,22,17,28,7,27,61,44.3,34,30,4,26,45,97,36,1,Matches
2557,Theo Walcott,eng ENG,"FW,MF",Everton,eng Premier League,29,1989,23.5,27,17,11,9,7,10,22,45.5,12,17,1,16,22,49,8,0,Matches
2558,Luca Waldschmidt,de GER,"FW,MF",Freiburg,de Bundesliga,22,1996,19.1,20,13,7,10,3,2,20,10.0,18,20,3,17,13,33,8,1,Matches
2559,Kyle Walker,eng ENG,DF,Manchester City,eng Premier League,28,1990,30.9,40,26,20,20,0,24,38,63.2,14,19,5,14,36,76,58,2,Matches
2560,Kyle Walker-Peters,eng ENG,DF,Tottenham,eng Premier League,21,1997,4.2,7,4,4,2,1,3,4,75.0,1,5,1,4,4,11,6,0,Matches
2561,Wallace,br BRA,DF,Lazio,it Serie A,23,1994,13.7,17,13,11,6,0,8,17,47.1,9,13,7,6,30,47,60,2,Matches
2562,Anthony Walongwa,,DF,Nantes,fr Ligue 1,24,1993,1.0,0,0,0,0,0,0,0,,0,3,2,1,1,1,2,0,Matches
2563,Rémi Walter,fr FRA,MF,Nice,fr Ligue 1,23,1995,9.3,20,12,7,10,3,5,15,33.3,10,9,1,8,6,26,11,0,Matches
2564,Aaron Wan-Bissaka,eng ENG,DF,Crystal Palace,eng Premier League,20,1997,34.8,129,90,90,33,6,55,65,84.6,10,49,16,33,84,213,161,0,Matches
2565,Victor Wanyama,ke KEN,MF,Tottenham,eng Premier League,27,1991,5.7,13,13,8,5,0,6,12,50.0,6,9,3,6,7,20,11,0,Matches
2566,Danny Ward,eng ENG,FW,Cardiff City,eng Premier League,26,1991,4.9,2,1,0,1,1,0,3,0.0,3,3,1,2,0,2,9,0,Matches
