,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots,Matches
2387,Kevin Schade,de GER,FW,Brentford,eng Premier League,20,2001,8.1,12,8,7,2,3,5,10,50.0,5,7,0,7,4,16,6,0,Matches
2388,Kevin Schade,de GER,"FW,MF",Freiburg,de Bundesliga,20,2001,2.0,6,4,3,2,1,3,5,60.0,2,0,0,0,0,6,2,0,Matches
2389,András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,23,1999,9.6,21,9,7,12,2,6,14,42.9,8,12,2,10,4,25,11,0,Matches
2390,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,30,1991,35.6,47,22,31,13,3,24,39,61.5,15,34,19,15,52,99,139,0,Matches
2391,Derry Scherhant,de GER,"FW,MF",Hertha BSC,de Bundesliga,19,2002,3.2,7,6,3,3,1,4,8,50.0,4,3,0,3,0,7,5,0,Matches
2392,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,26,1996,10.5,0,0,0,0,0,0,1,0.0,1,4,1,3,1,1,7,0,Matches
2393,Kingsley Schindler,gh GHA,"DF,MF",Köln,de Bundesliga,29,1993,12.1,23,12,13,8,2,18,28,64.3,10,14,2,12,15,38,24,0,Matches
2394,Xaver Schlager,at AUT,MF,RB Leipzig,de Bundesliga,24,1997,16.7,41,24,13,26,2,20,43,46.5,23,19,2,17,17,58,23,0,Matches
2395,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,25,1997,0.2,0,0,0,0,0,0,0,,0,1,1,0,2,2,2,0,Matches
2396,Keven Schlotterbeck,de GER,DF,Bochum,de Bundesliga,25,1997,8.2,17,9,12,5,0,9,11,81.8,2,11,5,6,14,31,49,0,Matches
2397,Nico Schlotterbeck,de GER,DF,Dortmund,de Bundesliga,22,1999,25.0,59,34,34,24,1,37,53,69.8,16,38,21,17,32,91,71,1,Matches
2398,Jeffrey Schlupp,gh GHA,"MF,FW",Crystal Palace,eng Premier League,29,1992,28.1,66,46,28,29,9,22,43,51.2,21,39,8,31,23,89,38,0,Matches
2399,Kasper Schmeichel,dk DEN,GK,Nice,fr Ligue 1,35,1986,36.0,1,0,1,0,0,1,4,25.0,3,1,0,1,1,2,11,1,Matches
2400,Jonathan Schmid,fr FRA,DF,Freiburg,de Bundesliga,32,1990,0.5,1,1,1,0,0,0,0,,0,1,0,1,1,2,1,1,Matches
2401,Romano Schmid,at AUT,"MF,FW",Werder Bremen,de Bundesliga,22,2000,16.9,24,15,5,13,6,10,22,45.5,12,21,3,18,7,31,12,0,Matches
2402,Kenneth Schmidt,de GER,DF,Freiburg,de Bundesliga,20,2002,2.8,6,3,4,2,0,5,6,83.3,1,4,2,2,0,6,2,0,Matches
2403,Niklas Schmidt,de GER,MF,Werder Bremen,de Bundesliga,24,1998,12.1,25,10,12,11,2,13,28,46.4,15,10,0,10,5,30,12,0,Matches
2404,Benno Schmitz,de GER,DF,Köln,de Bundesliga,27,1994,26.9,64,42,31,28,5,42,82,51.2,40,34,4,30,26,90,57,0,Matches
2405,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,25,1997,27.9,63,38,28,33,2,27,49,55.1,22,40,17,23,40,103,43,1,Matches
2406,Perr Schuurs,nl NED,DF,Torino,it Serie A,22,1999,25.8,51,25,29,17,5,14,26,53.8,12,28,16,12,28,79,102,0,Matches
2407,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,27,1995,34.0,1,0,1,0,0,1,1,100.0,0,0,0,0,2,3,8,2,Matches
2408,Alexander Schwolow,de GER,GK,Schalke 04,de Bundesliga,30,1992,22.6,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,6,3,Matches
2409,Manuel Sebastián,es ESP,MF,Sevilla,es La Liga,18,2004,1.7,7,4,3,3,1,5,8,62.5,3,0,0,0,0,7,2,0,Matches
2410,Demba Seck,sn SEN,"MF,FW",Torino,it Serie A,21,2001,5.8,5,2,3,2,0,2,3,66.7,1,3,1,2,1,6,1,0,Matches
2411,Haris Seferović,ch SUI,FW,Celta Vigo,es La Liga,30,1992,9.9,6,3,1,4,1,3,8,37.5,5,7,1,6,1,7,6,1,Matches
2412,Telasco Segovia,ve VEN,MF,Sampdoria,it Serie A,19,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2413,Jacopo Segre,it ITA,DF,Torino,it Serie A,25,1997,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2414,Paul Seguin,de GER,MF,Union Berlin,de Bundesliga,27,1995,7.7,17,8,9,4,4,8,18,44.4,10,6,0,6,6,23,7,0,Matches
2415,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,22,2000,27.3,52,31,35,14,3,31,51,60.8,20,28,14,14,52,104,50,2,Matches
2416,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,27,1995,3.1,2,1,1,1,0,0,1,0.0,1,3,1,2,1,3,5,0,Matches
2417,Davie Selke,de GER,FW,Köln,de Bundesliga,27,1995,9.7,0,0,0,0,0,0,4,0.0,4,4,1,3,0,0,11,0,Matches
2418,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,30,1992,38.0,4,3,4,0,0,4,4,100.0,0,0,0,0,4,8,23,0,Matches
2419,Nélson Semedo,pt POR,DF,Wolves,eng Premier League,28,1993,29.2,71,42,48,19,4,33,64,51.6,31,42,15,27,29,100,83,2,Matches
2420,Vivaldo Semedo,pt POR,"FW,MF",Udinese,it Serie A,17,2005,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,Matches
2421,Antoine Semenyo,gh GHA,"FW,MF",Bournemouth,eng Premier League,22,2000,2.9,1,0,0,0,1,1,6,16.7,5,10,1,9,2,3,4,0,Matches
2422,Marvin Senaya,tg TOG,DF,Strasbourg,fr Ligue 1,21,2001,0.1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,Matches
2423,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,25,1997,27.7,50,35,28,22,0,23,43,53.5,20,38,20,18,43,93,146,2,Matches
2424,Stefano Sensi,it ITA,MF,Monza,it Serie A,26,1995,18.0,41,26,25,13,3,18,48,37.5,30,13,3,10,20,61,4,0,Matches
2425,Jaime Seoane,es ESP,"MF,FW",Getafe,es La Liga,25,1997,3.6,10,4,3,4,3,2,8,25.0,6,7,3,4,1,11,2,0,Matches
2426,Luigi Sepe,it ITA,GK,Salernitana,it Serie A,31,1991,17.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
2427,Suat Serdar,de GER,MF,Hertha BSC,de Bundesliga,25,1997,22.5,51,23,14,30,7,20,41,48.8,21,48,12,36,29,80,24,0,Matches
2428,Leonardo Sernicola,it ITA,DF,Cremonese,it Serie A,25,1997,25.7,45,33,25,13,7,29,43,67.4,14,23,6,17,38,83,55,0,Matches
2429,Ryan Sessegnon,eng ENG,DF,Tottenham,eng Premier League,22,2000,9.0,16,11,9,7,0,6,12,50.0,6,8,1,7,6,22,17,1,Matches
2430,Stephan El Shaarawy,it ITA,"DF,MF",Roma,it Serie A,29,1992,16.9,21,9,8,10,3,6,22,27.3,16,11,1,10,15,36,11,0,Matches
2431,Eniss Shabani,al ALB,MF,Mainz 05,de Bundesliga,19,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2432,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,27,1995,28.4,55,36,31,22,2,32,45,71.1,13,51,17,34,36,91,55,2,Matches
2433,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,30,1992,0.4,1,0,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0,Matches
2434,Jonjo Shelvey,eng ENG,MF,Nott'ham Forest,eng Premier League,30,1992,6.0,2,1,0,1,1,1,9,11.1,8,7,2,5,5,7,10,1,Matches
2435,Eldor Shomurodov,uz UZB,FW,Spezia,it Serie A,27,1995,9.0,5,5,3,1,1,2,11,18.2,9,5,1,4,3,8,4,0,Matches
2436,Eldor Shomurodov,uz UZB,FW,Roma,it Serie A,27,1995,1.3,1,0,1,0,0,0,2,0.0,2,1,0,1,1,2,0,0,Matches
2437,Kaj Sierhuis,nl NED,"FW,MF",Reims,fr Ligue 1,24,1998,2.4,3,3,1,0,2,0,5,0.0,5,3,1,2,1,4,2,0,Matches
2438,Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,26,1995,7.4,19,11,9,9,1,11,29,37.9,18,12,3,9,4,23,11,1,Matches
2439,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,de Bundesliga,20,2002,22.0,33,20,10,19,4,18,30,60.0,12,24,9,15,21,54,47,1,Matches
2440,André Silva,pt POR,FW,RB Leipzig,de Bundesliga,26,1995,19.3,12,6,2,5,5,3,8,37.5,5,11,1,10,3,15,3,0,Matches
2441,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,27,1994,24.5,44,23,11,25,8,18,45,40.0,27,23,6,17,16,60,6,0,Matches
2442,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,25,1997,32.2,74,51,42,28,4,44,76,57.9,32,28,8,20,26,100,68,1,Matches
2443,David Silva,es ESP,MF,Real Sociedad,es La Liga,36,1986,21.5,36,21,11,18,7,11,19,57.9,8,17,2,15,15,51,16,0,Matches
2444,Rui Silva,pt POR,GK,Betis,es La Liga,28,1994,26.0,4,1,4,0,0,4,4,100.0,0,0,0,0,0,4,12,1,Matches
2445,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,37,1984,26.1,41,27,24,17,0,21,31,67.7,10,38,29,9,34,75,111,3,Matches
2446,Marco Silvestri,it ITA,GK,Udinese,it Serie A,31,1991,38.0,2,1,2,0,0,2,3,66.7,1,0,0,0,1,3,15,1,Matches
2447,Abdallah Sima,sn SEN,FW,Angers,fr Ligue 1,21,2001,20.4,22,13,4,15,3,7,19,36.8,12,8,0,8,4,26,19,0,Matches
2448,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,22,2000,16.2,21,14,12,5,4,14,21,66.7,7,21,4,17,16,37,55,0,Matches
2449,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,27,1995,4.5,12,3,3,5,4,3,8,37.5,5,2,1,1,1,13,4,0,Matches
2450,Ellis Simms,eng ENG,FW,Everton,eng Premier League,21,2001,2.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
2451,Simo,es ESP,DF,Espanyol,es La Liga,17,2005,1.6,3,1,3,0,0,2,3,66.7,1,5,4,1,0,3,3,0,Matches
2452,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,27,1995,26.1,18,9,6,7,5,7,15,46.7,8,14,1,13,11,29,3,0,Matches
2453,Unai Simón,es ESP,GK,Athletic Club,es La Liga,25,1997,30.5,2,0,2,0,0,1,1,100.0,0,1,0,1,0,2,9,3,Matches
2454,Lassine Sinayoko,ml MLI,"MF,FW",Auxerre,fr Ligue 1,22,1999,17.4,33,15,14,12,7,21,40,52.5,19,12,0,12,18,51,17,0,Matches
2455,Wilfried Singo,ci CIV,DF,Torino,it Serie A,21,2000,22.7,27,17,14,10,3,12,19,63.2,7,15,2,13,12,39,33,1,Matches
2456,Luis Sinisterra,co COL,FW,Leeds United,eng Premier League,23,1999,9.6,21,14,8,9,4,11,18,61.1,7,11,1,10,8,29,2,0,Matches
2457,Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,de Bundesliga,27,1995,3.8,10,7,7,3,0,7,9,77.8,2,8,4,4,5,15,7,0,Matches
2458,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,34,1988,5.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,Matches
2459,Hugo Siquet,be BEL,DF,Freiburg,de Bundesliga,20,2002,0.2,2,2,2,0,0,2,2,100.0,0,1,0,1,0,2,0,0,Matches
2460,Salvatore Sirigu,it ITA,GK,Fiorentina,it Serie A,35,1987,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
2461,Ibrahima Sissoko,ml MLI,MF,Strasbourg,fr Ligue 1,24,1997,14.6,40,22,18,17,5,22,42,52.4,20,20,6,14,10,50,19,0,Matches
2462,Moussa Sissoko,fr FRA,MF,Nantes,fr Ligue 1,32,1989,21.3,26,16,16,7,3,12,18,66.7,6,22,5,17,16,42,17,0,Matches
2463,Tim Skarke,de GER,"DF,MF",Union Berlin,de Bundesliga,25,1996,0.6,1,1,0,0,1,0,0,,0,1,0,1,0,1,0,0,Matches
2464,Tim Skarke,de GER,"FW,MF",Schalke 04,de Bundesliga,25,1996,4.9,13,7,3,8,2,8,11,72.7,3,5,0,5,0,13,4,0,Matches
2465,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,27,1995,31.7,79,44,29,42,8,26,66,39.4,40,52,12,40,56,135,48,0,Matches
2466,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,21,2000,16.6,34,17,18,15,1,16,33,48.5,17,17,8,9,17,51,19,1,Matches
2467,Leo Skiri Østigård,no NOR,DF,Napoli,it Serie A,22,1999,4.7,4,1,3,1,0,1,1,100.0,0,3,3,0,6,10,18,1,Matches
2468,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,31,1991,37.0,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,19,2,Matches
2469,Robert Skov,dk DEN,DF,Hoffenheim,de Bundesliga,26,1996,15.0,22,11,14,7,1,10,26,38.5,16,22,8,14,8,30,20,2,Matches
2470,Milan Škriniar,sk SVK,DF,Inter,it Serie A,27,1995,19.7,29,18,14,11,4,18,32,56.3,14,18,13,5,13,42,46,3,Matches
2471,Naatan Skyttä,fi FIN,MF,Toulouse,fr Ligue 1,20,2002,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
2472,Islam Slimani,dz ALG,FW,Brest,fr Ligue 1,34,1988,11.0,5,3,2,2,1,0,3,0.0,3,2,0,2,1,6,11,0,Matches
2473,Chris Smalling,eng ENG,DF,Roma,it Serie A,32,1989,31.2,26,15,16,10,0,13,21,61.9,8,51,36,15,43,69,123,0,Matches
2474,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,31,1991,32.7,49,29,27,19,3,29,60,48.3,31,30,13,17,25,74,81,1,Matches
2475,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,eng Premier League,22,2000,1.9,1,1,1,0,0,1,3,33.3,2,1,0,1,0,1,2,0,Matches
2476,Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,de Bundesliga,21,2000,5.2,8,7,6,2,0,5,10,50.0,5,11,4,7,6,14,38,0,Matches
2477,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,30,1991,0.3,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,Matches
2478,Cédric Soares,pt POR,DF,Fulham,eng Premier League,30,1991,2.2,8,5,4,3,1,3,3,100.0,0,3,1,2,1,9,5,0,Matches
2479,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,30,1991,19.6,72,46,42,23,7,43,72,59.7,29,29,6,23,30,102,56,1,Matches
2480,Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,27,1995,9.7,19,10,10,6,3,9,13,69.2,4,10,1,9,8,27,19,0,Matches
2481,Rubén Sobrino,es ESP,"MF,FW",Cádiz,es La Liga,30,1992,27.4,55,37,29,17,9,23,56,41.1,33,33,3,30,24,79,20,1,Matches
2482,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,23,1999,3.9,18,9,14,3,1,7,10,70.0,3,7,2,5,7,25,10,0,Matches
2483,Dominic Solanke,eng ENG,"FW,MF",Bournemouth,eng Premier League,24,1997,31.8,15,9,8,3,4,5,22,22.7,17,26,7,19,6,21,46,0,Matches
2484,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,30,1992,2.9,10,6,6,3,1,3,11,27.3,8,5,0,5,4,14,3,0,Matches
2485,Ola Solbakken,no NOR,"MF,FW",Roma,it Serie A,23,1998,5.6,2,2,1,1,0,2,7,28.6,5,2,0,2,2,4,8,0,Matches
2486,Nikola Soldo,hr CRO,DF,Köln,de Bundesliga,21,2001,6.6,15,9,8,7,0,7,11,63.6,4,7,6,1,7,22,28,0,Matches
2487,Carlos Soler,es ESP,MF,Valencia,es La Liga,25,1997,2.7,2,0,0,1,1,2,3,66.7,1,1,0,1,0,2,2,0,Matches
2488,Carlos Soler,es ESP,MF,Paris S-G,fr Ligue 1,25,1997,13.2,20,12,6,10,4,10,19,52.6,9,12,4,8,4,24,6,0,Matches
2489,François-Joseph Sollacaro,fr FRA,GK,Ajaccio,fr Ligue 1,28,1994,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,2,Matches
2490,Manor Solomon,il ISR,FW,Fulham,eng Premier League,23,1999,6.4,20,12,12,6,2,9,16,56.3,7,8,0,8,5,25,3,0,Matches
2491,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,33,1988,10.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,8,0,Matches
2492,Yann Sommer,ch SUI,GK,Bayern Munich,de Bundesliga,33,1988,19.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,1,Matches
2493,Brandon Soppy,fr FRA,DF,Udinese,it Serie A,20,2002,1.0,1,1,0,1,0,0,0,,0,4,0,4,1,2,1,0,Matches
2494,Brandon Soppy,fr FRA,DF,Atalanta,it Serie A,20,2002,7.1,8,5,4,4,0,3,9,33.3,6,10,0,10,3,11,7,0,Matches
2495,David Soria,es ESP,GK,Getafe,es La Liga,29,1993,38.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,20,4,Matches
2496,Roberto Soriano,it ITA,"FW,MF",Bologna,it Serie A,31,1991,14.7,31,16,9,16,6,13,25,52.0,12,23,2,21,6,37,14,0,Matches
2497,Borna Sosa,hr CRO,DF,Stuttgart,de Bundesliga,24,1998,21.7,27,21,18,8,1,21,32,65.6,11,20,5,15,19,46,37,0,Matches
2498,Joaquin Sosa,uy URU,DF,Bologna,it Serie A,20,2002,7.6,6,2,5,1,0,4,18,22.2,14,5,3,2,6,12,31,0,Matches
2499,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,18,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2500,Florian Sotoca,fr FRA,"MF,FW",Lens,fr Ligue 1,31,1990,33.9,39,19,11,17,11,15,40,37.5,25,41,2,39,29,68,51,0,Matches
2501,Riccardo Sottil,it ITA,FW,Fiorentina,it Serie A,23,1999,9.3,4,3,2,0,2,2,5,40.0,3,2,0,2,0,4,0,0,Matches
2502,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,27,1995,31.3,77,37,41,29,7,28,58,48.3,30,42,17,25,53,130,71,3,Matches
2503,Matìas Soulé,ar ARG,"MF,FW",Juventus,it Serie A,19,2003,4.7,7,4,3,2,2,5,7,71.4,2,7,1,6,3,10,3,0,Matches
2504,Moussa Soumano,fr FRA,FW,Ajaccio,fr Ligue 1,17,2005,5.5,2,2,0,1,1,0,6,0.0,6,2,0,2,0,2,0,0,Matches
2505,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,30,1992,20.7,25,17,11,12,2,5,7,71.4,2,18,13,5,15,40,75,1,Matches
2506,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,23,1999,18.1,57,34,29,26,2,23,43,53.5,20,15,4,11,33,90,27,1,Matches
2507,Arnaud Souquet,fr FRA,"DF,FW",Montpellier,fr Ligue 1,30,1992,4.0,22,16,13,7,2,11,14,78.6,3,8,3,5,4,26,4,0,Matches
2508,Dyego Sousa,pt POR,FW,Almería,es La Liga,32,1989,5.9,10,6,5,4,1,4,5,80.0,1,4,2,2,1,11,14,0,Matches
2509,Harry Souttar,au AUS,DF,Leicester City,eng Premier League,23,1998,11.0,15,9,10,5,0,7,18,38.9,11,16,12,4,12,27,45,0,Matches
2510,Vinicius Souza,br BRA,MF,Espanyol,es La Liga,23,1999,27.0,99,66,41,45,13,33,59,55.9,26,31,14,17,48,147,50,1,Matches
2511,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,25,1997,29.4,41,25,13,25,3,22,44,50.0,22,22,4,18,28,69,23,0,Matches
2512,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,26,1996,5.9,14,9,10,4,0,7,10,70.0,3,9,8,1,7,21,30,0,Matches
2513,Kevin Spadanuda,ch SUI,"MF,FW",Ajaccio,fr Ligue 1,25,1997,11.8,29,18,15,9,5,12,33,36.4,21,18,0,18,11,40,5,0,Matches
2514,Djed Spence,eng ENG,"FW,DF",Tottenham,eng Premier League,21,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2515,Djed Spence,eng ENG,DF,Rennes,fr Ligue 1,21,2000,6.4,14,6,8,2,4,11,18,61.1,7,10,3,7,4,18,15,0,Matches
2516,Stijn Spierings,nl NED,MF,Toulouse,fr Ligue 1,26,1996,34.7,95,67,37,49,9,43,101,42.6,58,49,11,38,53,148,44,0,Matches
2517,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,29,1993,18.4,15,8,7,6,2,8,23,34.8,15,13,3,10,9,24,25,0,Matches
2518,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,30,1992,14.9,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,2,0,Matches
2519,Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,26,1996,3.3,5,4,3,1,1,2,5,40.0,3,3,1,2,5,10,15,0,Matches
2520,Anton Stach,de GER,MF,Mainz 05,de Bundesliga,23,1998,23.0,27,21,10,15,2,16,38,42.1,22,28,2,26,41,68,25,0,Matches
2521,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,de Bundesliga,28,1993,11.6,27,16,13,8,6,10,24,41.7,14,21,8,13,20,47,31,1,Matches
2522,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,25,1996,20.6,34,17,15,18,1,10,37,27.0,27,34,11,23,16,50,37,0,Matches
2523,Veit Stange,de GER,MF,Hertha BSC,de Bundesliga,18,2004,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
2524,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,22,2000,6.4,19,11,14,2,3,12,17,70.6,5,9,1,8,7,26,11,3,Matches
2525,Junior Stanislas,eng ENG,MF,Bournemouth,eng Premier League,32,1989,0.7,0,0,0,0,0,0,0,,0,2,1,1,0,0,0,0,Matches
2526,Jay Stansfield,eng ENG,FW,Fulham,eng Premier League,19,2002,1.0,0,0,0,0,0,0,2,0.0,2,4,1,3,1,1,1,0,Matches
2527,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,27,1995,23.1,56,36,29,24,3,27,42,64.3,15,24,13,11,37,93,110,0,Matches
2528,Jason Steele,eng ENG,GK,Brighton,eng Premier League,31,1990,15.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,6,1,Matches
2529,Calvin Stengs,nl NED,FW,Nice,fr Ligue 1,23,1998,2.4,2,2,1,0,1,1,2,50.0,1,0,0,0,0,2,0,0,Matches
2530,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,26,1996,3.7,12,8,8,4,0,5,9,55.6,4,9,2,7,5,17,6,0,Matches
2531,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,28,1994,0.5,2,2,2,0,0,1,1,100.0,0,1,1,0,1,3,2,0,Matches
2532,Jack Stephens,eng ENG,DF,Bournemouth,eng Premier League,28,1994,13.0,15,11,10,4,1,6,10,60.0,4,23,16,7,16,31,53,0,Matches
2533,Raheem Sterling,eng ENG,"FW,MF",Chelsea,eng Premier League,27,1994,21.0,18,10,5,4,9,8,14,57.1,6,17,0,17,2,20,5,0,Matches
2534,Angelo Stiller,de GER,MF,Hoffenheim,de Bundesliga,21,2001,7.8,26,12,9,13,4,8,12,66.7,4,12,2,10,10,36,14,0,Matches
2535,Lars Stindl,de GER,"FW,MF",M'Gladbach,de Bundesliga,33,1988,19.3,24,14,4,17,3,10,28,35.7,18,24,5,19,11,35,19,0,Matches
2536,Kevin Stöger,at AUT,MF,Bochum,de Bundesliga,28,1993,28.9,84,45,38,32,14,31,94,33.0,63,27,4,23,26,110,21,1,Matches
2537,Petar Stojanović,si SVN,DF,Empoli,it Serie A,26,1995,17.0,42,22,28,10,4,26,43,60.5,17,17,5,12,11,53,55,0,Matches
2538,John Stones,eng ENG,"DF,MF",Manchester City,eng Premier League,28,1994,20.5,23,13,11,8,4,7,10,70.0,3,17,10,7,9,32,40,0,Matches
2539,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,es La Liga,22,2000,18.9,15,7,3,5,7,7,30,23.3,23,14,5,9,3,18,24,0,Matches
2540,Tony Strata,fr FRA,"MF,DF",Ajaccio,fr Ligue 1,17,2004,1.5,4,3,4,0,0,4,5,80.0,1,2,0,2,1,5,7,0,Matches
2541,Gabriel Strefezza,br BRA,"FW,MF",Lecce,it Serie A,25,1997,27.1,50,24,18,20,12,27,53,50.9,26,36,3,33,16,66,15,0,Matches
2542,Dávid Strelec,sk SVK,FW,Spezia,it Serie A,21,2001,1.9,2,2,0,1,1,2,2,100.0,0,0,0,0,0,2,0,0,Matches
2543,Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,22,1999,24.4,84,57,43,31,10,49,75,65.3,26,32,12,20,32,116,70,1,Matches
2544,Cristhian Stuani,uy URU,FW,Girona,es La Liga,35,1986,12.1,13,6,2,7,4,5,14,35.7,9,10,0,10,2,15,5,0,Matches
2545,Damián Suárez,uy URU,"DF,MF",Getafe,es La Liga,34,1988,21.6,49,33,23,19,7,26,48,54.2,22,40,0,40,15,64,36,0,Matches
2546,Denis Suárez,es ESP,"MF,FW",Espanyol,es La Liga,28,1994,10.5,26,20,12,12,2,13,45,28.9,32,11,1,10,5,31,4,0,Matches
2547,Mario Suárez,es ESP,"MF,DF",Rayo Vallecano,es La Liga,35,1987,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
2548,Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,24,1997,14.0,38,22,20,15,3,29,63,46.0,34,21,5,16,22,60,24,1,Matches
2549,Isaac Success,ng NGA,FW,Udinese,it Serie A,26,1996,20.2,8,4,2,5,1,3,8,37.5,5,13,2,11,4,12,18,0,Matches
2550,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,26,1995,23.5,25,19,18,3,4,14,23,60.9,9,28,19,9,17,42,53,0,Matches
2551,Ibrahim Sulemana,gh GHA,MF,Hellas Verona,it Serie A,19,2003,7.2,19,13,10,7,2,6,12,50.0,6,8,2,6,14,33,15,0,Matches
2552,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,eng Premier League,20,2002,10.7,15,9,4,7,4,4,14,28.6,10,16,0,16,6,21,6,0,Matches
2553,Kamaldeen Sulemana,gh GHA,"FW,MF",Rennes,fr Ligue 1,20,2002,3.6,6,3,1,4,1,1,5,20.0,4,2,0,2,4,10,2,0,Matches
2554,Crysencio Summerville,nl NED,FW,Leeds United,eng Premier League,20,2001,15.8,30,20,14,14,2,11,23,47.8,12,20,2,18,13,43,11,0,Matches
2555,Ivan Šunjić,hr CRO,MF,Hertha BSC,de Bundesliga,25,1996,11.0,38,20,16,21,1,16,24,66.7,8,17,5,12,13,51,19,1,Matches
